Item ID: 0, Name: Dwarf remains, Options: [null, null, null, null, Destroy].
Item ID: 11631, Name: null, Options: [null, null, null, null, drop].
Item ID: 11632, Name: null, Options: [null, null, null, null, drop].
Item ID: 11633, Name: null, Options: [null, null, null, null, drop].
Item ID: 11634, Name: null, Options: [null, null, null, null, drop].
Item ID: 11635, Name: null, Options: [null, null, null, null, drop].
Item ID: 11636, Name: null, Options: [null, null, null, null, drop].
Item ID: 11637, Name: null, Options: [null, null, null, null, drop].
Item ID: 11638, Name: null, Options: [null, null, null, null, drop].
Item ID: 11639, Name: null, Options: [null, null, null, null, drop].
Item ID: 11640, Name: Book of knowledge, Options: [Read, null, null, null, Destroy].
Item ID: 11641, Name: null, Options: [null, null, null, null, drop].
Item ID: 11642, Name: null, Options: [null, null, null, null, drop].
Item ID: 11643, Name: null, Options: [null, null, null, null, drop].
Item ID: 11644, Name: null, Options: [null, null, null, null, drop].
Item ID: 11645, Name: null, Options: [null, null, null, null, drop].
Item ID: 11646, Name: null, Options: [null, null, null, null, drop].
Item ID: 11647, Name: null, Options: [null, null, null, null, drop].
Item ID: 11648, Name: null, Options: [null, null, null, null, drop].
Item ID: 11649, Name: null, Options: [null, null, null, null, drop].
Item ID: 11650, Name: null, Options: [null, null, null, null, drop].
Item ID: 11651, Name: null, Options: [null, null, null, null, drop].
Item ID: 11652, Name: null, Options: [null, null, null, null, drop].
Item ID: 11653, Name: null, Options: [null, null, null, null, drop].
Item ID: 11654, Name: null, Options: [null, null, null, null, drop].
Item ID: 11655, Name: null, Options: [null, null, null, null, drop].
Item ID: 11656, Name: Glassblowing book, Options: [Read, null, null, null, drop].
Item ID: 11657, Name: null, Options: [null, null, null, null, drop].
Item ID: 11658, Name: null, Options: [null, null, null, null, drop].
Item ID: 11659, Name: null, Options: [null, null, null, null, drop].
Item ID: 11660, Name: null, Options: [null, null, null, null, drop].
Item ID: 11661, Name: null, Options: [null, null, null, null, drop].
Item ID: 11662, Name: null, Options: [null, null, null, null, drop].
Item ID: 11663, Name: Void mage helm, Options: [null, Wear, null, null, drop].
Item ID: 11664, Name: Void ranger helm, Options: [null, Wear, null, null, drop].
Item ID: 11665, Name: Void melee helm, Options: [null, Wear, null, null, drop].
Item ID: 11666, Name: Void seal(8), Options: [null, Wear, null, Rub, drop].
Item ID: 11667, Name: Void seal(7), Options: [null, Wear, null, Rub, drop].
Item ID: 11668, Name: Void seal(6), Options: [null, Wear, null, Rub, drop].
Item ID: 11669, Name: Void seal(5), Options: [null, Wear, null, Rub, drop].
Item ID: 11670, Name: Void seal(4), Options: [null, Wear, null, Rub, drop].
Item ID: 11671, Name: Void seal(3), Options: [null, Wear, null, Rub, drop].
Item ID: 11672, Name: Void seal(2), Options: [null, Wear, null, Rub, drop].
Item ID: 11673, Name: Void seal(1), Options: [null, Wear, null, Rub, drop].
Item ID: 11674, Name: Void mage helm, Options: [null, null, null, null, drop].
Item ID: 11675, Name: Void ranger helm, Options: [null, null, null, null, drop].
Item ID: 11676, Name: Void melee helm, Options: [null, null, null, null, drop].
Item ID: 11677, Name: Explorer's notes, Options: [Read, null, null, null, Destroy].
Item ID: 11678, Name: Black knight helm, Options: [null, null, null, null, Destroy].
Item ID: 11679, Name: Antique lamp, Options: [Rub, null, null, null, Destroy].
Item ID: 11680, Name: Address form, Options: [Read, null, null, null, Destroy].
Item ID: 11681, Name: Scrap paper, Options: [Read, null, null, null, Destroy].
Item ID: 11682, Name: Hair clip, Options: [null, null, null, null, drop].
Item ID: 11683, Name: null, Options: [null, null, null, null, drop].
Item ID: 11684, Name: null, Options: [null, null, null, null, drop].
Item ID: 11685, Name: null, Options: [null, null, null, null, drop].
Item ID: 11686, Name: Fire rune, Options: [null, null, null, null, drop].
Item ID: 11687, Name: Water rune, Options: [null, null, null, null, drop].
Item ID: 11688, Name: Air rune, Options: [null, null, null, null, drop].
Item ID: 11689, Name: Earth rune, Options: [null, null, null, null, drop].
Item ID: 11690, Name: Mind rune, Options: [null, null, null, null, drop].
Item ID: 11691, Name: Body rune, Options: [null, null, null, null, drop].
Item ID: 11692, Name: Death rune, Options: [null, null, null, null, drop].
Item ID: 11693, Name: Nature rune, Options: [null, null, null, null, drop].
Item ID: 11694, Name: Chaos rune, Options: [null, null, null, null, drop].
Item ID: 11695, Name: Law rune, Options: [null, null, null, null, drop].
Item ID: 11696, Name: Cosmic rune, Options: [null, null, null, null, drop].
Item ID: 11697, Name: Blood rune, Options: [null, null, null, null, drop].
Item ID: 11698, Name: Soul rune, Options: [null, null, null, null, drop].
Item ID: 11699, Name: Astral rune, Options: [null, null, null, null, drop].
Item ID: 11700, Name: Bronze arrow, Options: [null, Wield, null, null, drop].
Item ID: 11701, Name: Iron arrow, Options: [null, Wield, null, null, drop].
Item ID: 11702, Name: Steel arrow, Options: [null, Wield, null, null, drop].
Item ID: 11703, Name: Mithril arrow, Options: [null, Wield, null, null, drop].
Item ID: 11704, Name: Raw pheasant, Options: [null, null, null, null, drop].
Item ID: 11705, Name: Beach boxing gloves, Options: [null, Wear, null, null, drop].
Item ID: 11706, Name: Beach boxing gloves, Options: [null, Wear, null, null, drop].
Item ID: 11707, Name: Cursed goblin hammer, Options: [null, Wield, null, null, drop].
Item ID: 11708, Name: Cursed goblin bow, Options: [null, Wield, null, null, drop].
Item ID: 11709, Name: Cursed goblin staff, Options: [null, Wield, null, null, drop].
Item ID: 11710, Name: Anti-dragon shield (nz), Options: [null, Wear, null, null, Discard].
Item ID: 11711, Name: Magic secateurs (nz), Options: [null, Wield, null, null, Discard].
Item ID: 11712, Name: Chaos rune (nz), Options: [null, null, null, null, Discard].
Item ID: 11713, Name: Death rune (nz), Options: [null, null, null, null, Discard].
Item ID: 11714, Name: Blood rune (nz), Options: [null, null, null, null, Discard].
Item ID: 11715, Name: Air rune (nz), Options: [null, null, null, null, Discard].
Item ID: 11716, Name: Water rune (nz), Options: [null, null, null, null, Discard].
Item ID: 11717, Name: Earth rune (nz), Options: [null, null, null, null, Discard].
Item ID: 11718, Name: Fire rune (nz), Options: [null, null, null, null, Discard].
Item ID: 11719, Name: Rune pickaxe (nz), Options: [null, Wield, null, null, Discard].
Item ID: 11720, Name: Mithril pickaxe (nz), Options: [null, Wield, null, null, Discard].
Item ID: 11721, Name: Iron pickaxe (nz), Options: [null, Wield, null, null, Discard].
Item ID: 11722, Name: Super ranging (4), Options: [Drink, null, null, null, drop].
Item ID: 11723, Name: Super ranging (3), Options: [Drink, null, null, null, drop].
Item ID: 11724, Name: Super ranging (2), Options: [Drink, null, null, null, drop].
Item ID: 11725, Name: Super ranging (1), Options: [Drink, null, null, null, drop].
Item ID: 11726, Name: Super magic potion (4), Options: [Drink, null, null, null, drop].
Item ID: 11727, Name: Super magic potion (3), Options: [Drink, null, null, null, drop].
Item ID: 11728, Name: Super magic potion (2), Options: [Drink, null, null, null, drop].
Item ID: 11729, Name: Super magic potion (1), Options: [Drink, null, null, null, drop].
Item ID: 11730, Name: Overload (4), Options: [Drink, null, null, null, drop].
Item ID: 11731, Name: Overload (3), Options: [Drink, null, null, null, drop].
Item ID: 11732, Name: Overload (2), Options: [Drink, null, null, null, drop].
Item ID: 11733, Name: Overload (1), Options: [Drink, null, null, null, drop].
Item ID: 11734, Name: Absorption (4), Options: [Drink, null, null, null, drop].
Item ID: 11735, Name: Absorption (3), Options: [Drink, null, null, null, drop].
Item ID: 11736, Name: Absorption (2), Options: [Drink, null, null, null, drop].
Item ID: 11737, Name: Absorption (1), Options: [Drink, null, null, null, drop].
Item ID: 11738, Name: Herb box, Options: [Take-one, null, Bank-all, Check, drop].
Item ID: 11739, Name: Opened herb box, Options: [Take-one, null, Bank-all, Check, drop].
Item ID: 11740, Name: Scroll of redirection, Options: [null, null, null, Refund, drop].
Item ID: 11741, Name: Rimmington teleport, Options: [Break, null, null, Revert, drop].
Item ID: 11742, Name: Taverley teleport, Options: [Break, null, null, Revert, drop].
Item ID: 11743, Name: Pollnivneach teleport, Options: [Break, null, null, Revert, drop].
Item ID: 11744, Name: Rellekka teleport, Options: [Break, null, null, Revert, drop].
Item ID: 11745, Name: Brimhaven teleport, Options: [Break, null, null, Revert, drop].
Item ID: 11746, Name: Yanille teleport, Options: [Break, null, null, Revert, drop].
Item ID: 11747, Name: Trollheim teleport, Options: [Break, null, null, Revert, drop].
Item ID: 11748, Name: New crystal bow (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11749, Name: Crystal bow full (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11750, Name: Crystal bow 9/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11751, Name: Crystal bow 8/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11752, Name: Crystal bow 7/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11753, Name: Crystal bow 6/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11754, Name: Crystal bow 5/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11755, Name: Crystal bow 4/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11756, Name: Crystal bow 3/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11757, Name: Crystal bow 2/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11758, Name: Crystal bow 1/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11759, Name: New crystal shield (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11760, Name: Crystal shield full (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11761, Name: Crystal shield 9/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11762, Name: Crystal shield 8/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11763, Name: Crystal shield 7/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11764, Name: Crystal shield 6/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11765, Name: Crystal shield 5/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11766, Name: Crystal shield 4/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11767, Name: Crystal shield 3/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11768, Name: Crystal shield 2/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11769, Name: Crystal shield 1/10 (i), Options: [null, Wield, Check, Uncharge, drop].
Item ID: 11770, Name: Seers ring (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11771, Name: Archers ring (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11772, Name: Warrior ring (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11773, Name: Berserker ring (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11774, Name: Black mask (10) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11775, Name: Black mask (9) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11776, Name: Black mask (8) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11777, Name: Black mask (7) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11778, Name: Black mask (6) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11779, Name: Black mask (5) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11780, Name: Black mask (4) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11781, Name: Black mask (3) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11782, Name: Black mask (2) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11783, Name: Black mask (1) (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11784, Name: Black mask (i), Options: [null, Wear, null, Uncharge, drop].
Item ID: 11785, Name: Armadyl crossbow, Options: [null, Wield, null, null, drop].
Item ID: 11786, Name: null, Options: [null, null, null, null, drop].
Item ID: 11787, Name: Steam battlestaff, Options: [null, Wield, null, null, drop].
Item ID: 11788, Name: null, Options: [null, null, null, null, drop].
Item ID: 11789, Name: Mystic steam staff, Options: [null, Wield, null, null, drop].
Item ID: 11790, Name: null, Options: [null, null, null, null, drop].
Item ID: 11791, Name: Staff of the dead, Options: [null, Wield, null, null, drop].
Item ID: 11792, Name: null, Options: [null, null, null, null, drop].
Item ID: 11793, Name: Agility jump, Options: [null, null, null, null, drop].
Item ID: 11794, Name: Godsword shards 1 & 2, Options: [null, null, null, null, drop].
Item ID: 11795, Name: null, Options: [null, null, null, null, drop].
Item ID: 11796, Name: Godsword shards 1 & 3, Options: [null, null, null, null, drop].
Item ID: 11797, Name: null, Options: [null, null, null, null, drop].
Item ID: 11798, Name: Godsword blade, Options: [null, null, null, null, drop].
Item ID: 11799, Name: null, Options: [null, null, null, null, drop].
Item ID: 11800, Name: Godsword shards 2 & 3, Options: [null, null, null, null, drop].
Item ID: 11801, Name: null, Options: [null, null, null, null, drop].
Item ID: 11802, Name: Armadyl godsword, Options: [null, Wield, Dismantle, null, drop].
Item ID: 11803, Name: null, Options: [null, null, null, null, drop].
Item ID: 11804, Name: Bandos godsword, Options: [null, Wield, Dismantle, null, drop].
Item ID: 11805, Name: null, Options: [null, null, null, null, drop].
Item ID: 11806, Name: Saradomin godsword, Options: [null, Wield, Dismantle, null, drop].
Item ID: 11807, Name: null, Options: [null, null, null, null, drop].
Item ID: 11808, Name: Zamorak godsword, Options: [null, Wield, Dismantle, null, drop].
Item ID: 11809, Name: null, Options: [null, null, null, null, drop].
Item ID: 11810, Name: Armadyl hilt, Options: [null, null, null, null, drop].
